horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-09 11:21:49.344986,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.444874,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.544876,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.644890,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.744957,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.844857,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.945006,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.044845,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.261399,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.344962,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.471586,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.544828,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.644819,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.744858,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.844862,0.0,0.0,-25.0,0.0
2022-08-09 11:21:50.944843,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.044964,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.271492,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.344968,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.444871,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.544916,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.644866,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.744967,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.844860,0.0,0.0,-25.0,0.0
2022-08-09 11:21:51.944887,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.044894,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.301574,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.344974,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.444994,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.544867,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.644881,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.744869,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.844852,0.0,0.0,-25.0,0.0
2022-08-09 11:21:52.944948,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.044856,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.271523,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.344915,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.444938,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.544843,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.644866,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.744821,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.844842,0.0,0.0,-25.0,0.0
2022-08-09 11:21:53.944820,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.044819,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.261439,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.344842,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.444858,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.544869,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.644894,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.744950,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.844861,0.0,0.0,-25.0,0.0
2022-08-09 11:21:54.944855,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.044881,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.291631,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.344830,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.444947,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.544818,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.644817,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.744825,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.844823,0.0,0.0,-25.0,0.0
2022-08-09 11:21:55.944878,0.0,0.0,-25.0,0.0
2022-08-09 11:21:56.044859,0.0,0.0,-25.0,0.0
2022-08-09 11:21:56.281498,0.0,0.0,-25.0,0.0
2022-08-09 11:21:56.344872,0.0,0.0,-25.0,0.0
