horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-12 00:29:31.120023,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.372946,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.420007,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.520032,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.620028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.720105,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.820076,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.920124,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.020018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.120109,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.352978,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.420159,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.520536,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.620584,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.720621,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.820580,0.0,0.0,-25.0,0.0
2022-08-12 00:29:32.920594,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.020590,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.120574,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.352976,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.420257,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.520075,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.620036,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.720041,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.820027,0.0,0.0,-25.0,0.0
2022-08-12 00:29:33.920021,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.020022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.120026,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.392961,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.419975,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.520020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.620071,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.720014,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.820017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:34.920031,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.020028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.120028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.352956,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.420002,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.519998,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.620024,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.720027,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.820645,0.0,0.0,-25.0,0.0
2022-08-12 00:29:35.920008,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.020526,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.120013,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.373105,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.420036,0.0,0.0,-25.0,0.0
2022-08-12 00:29:36.520009,0.0,0.0,-25.0,0.0
