horario;tensao_p1(V);tensao_p2(V);tensao_p3(V);tensao_p4(V);corrente_p1p2(A);corrente_p3p4(A);irradiacao(W/m2)
2022-09-08 12:03:12,045847;1,751737998360767;0,0;1,3077187963042802;0,0;0,2994583047226662;1,92454413672084;0,0
2022-09-08 12:03:13,175763;1,7581214954698863;0,0;1,315133969713863;0,0;0,2986953536278314;1,92454413672084;0,0
2022-09-08 12:03:14,295735;1,760781285932019;0,0;1,3071891410607384;0,0;0,2994583047226662;1,9237811856260052;0,0
2022-09-08 12:03:15,425786;1,7512060402683405;0,0;1,3167229354444878;0,0;0,25139238574807266;1,9657434958419202;0,0
2022-09-08 12:03:16,565780;1,7501421240834876;0,0;1,3474429395699024;0,0;0,2620737010757601;1,9634546425574158;0,0
2022-09-08 12:03:17,705738;1,7512060402683405;0,0;1,3040112095994887;0,0;0,3032730601968403;1,920729381246666;0,0
2022-09-08 12:03:18,825780;1,757057579285033;0,0;1,3183119011751125;0,0;0,30098420691233585;1,9237811856260052;0,0
2022-09-08 12:03:19,945775;1,761313244024446;0,0;1,3193712116621958;0,0;0,30022125581750103;1,9253070878156748;0,0
2022-09-08 12:03:21,085806;1,7538658307304733;0,0;1,3124856934961546;0,0;0,2994583047226662;1,9268329900053445;0,0
2022-09-08 12:03:22,235784;1,759717369747166;0,0;1,313545003983238;0,0;0,2452887769893941;1,9733730067902684;0,0
2022-09-08 12:03:23,385784;1,759717369747166;0,0;1,3199008669057375;0,0;0,2620737010757601;1,9619287403677461;0,0
2022-09-08 12:03:24,515750;1,7575895373774597;0,0;1,2875918970496982;0,0;0,2574959945067512;1,929121843289849;0,0
2022-09-08 12:03:25,635750;1,7496101659910608;0,0;1,3167229354444878;0,0;0,2994583047226662;1,9260700389105097;0,0
2022-09-08 12:03:26,805703;1,7565256211926064;0,0;1,3156636249574045;0,0;0,2986953536278314;1,9260700389105097;0,0
2022-09-08 12:03:27,955809;1,7538658307304733;0,0;1,3098374172784466;0,0;0,30174715800717067;1,9237811856260052;0,0
2022-09-08 12:03:29,085873;1,7501421240834876;0,0;1,3373794899426115;0,0;0,2994583047226662;1,9237811856260052;0,0
2022-09-08 12:03:30,215787;1,7490782078986342;0,0;1,3040112095994887;0,0;0,25520714122224675;1,9634546425574158;0,0
2022-09-08 12:03:31,335780;1,7533338726380467;0,0;1,3103670725219883;0,0;0,2620737010757601;1,9604028381780765;0,0
2022-09-08 12:03:32,485780;1,751737998360767;0,0;1,3130153487396963;0,0;0,28801403830014394;1,9344625009536927;0,0
2022-09-08 12:03:33,625761;1,7581214954698863;0,0;1,3156636249574045;0,0;0,30022125581750103;1,9237811856260052;0,0
